id,center_id,meal_id,YearRank,Years,Quarters,week,base_price,checkout_price,emailer_for_promotion,homepage_featured,num_orders
1423961,113,2492,1,Year 1,Q1,1,446.23,447.23,0,0,42
1446584,113,2290,1,Year 1,Q1,1,299.76,299.76,0,0,770
1458928,113,1247,1,Year 1,Q1,1,486.03,484.03,0,0,15
1463288,113,2826,1,Year 1,Q1,1,329.86,328.86,0,0,107
1465292,113,2707,1,Year 1,Q1,1,222.16,189.21,0,0,269
1468380,113,2322,1,Year 1,Q1,1,324.01,314.28,1,0,284
1487631,113,1902,1,Year 1,Q1,1,486.03,484.03,0,0,28
1003773,124,1770,1,Year 1,Q1,1,484.03,338.53,0,0,54
1008650,124,1247,1,Year 1,Q1,1,447.23,389.03,0,0,15
1011681,124,2306,1,Year 1,Q1,1,338.53,260.99,0,0,68
1012827,124,1962,1,Year 1,Q1,1,619.89,581.03,1,1,433
1036277,124,1311,1,Year 1,Q1,1,177.57,176.57,0,0,270
1036633,124,1109,1,Year 1,Q1,1,302.67,261.96,1,0,998
1041215,124,2631,1,Year 1,Q1,1,251.23,253.23,0,0,26
1046822,124,1525,1,Year 1,Q1,1,282.33,244.5,0,0,95
1095989,124,1558,1,Year 1,Q1,1,649.93,593.64,1,0,148
1122640,124,2704,1,Year 1,Q1,1,281.33,243.5,0,0,69
1146608,124,2139,1,Year 1,Q1,1,437.53,341.5,0,1,42
1146645,124,1727,1,Year 1,Q1,1,447.23,446.23,0,0,352
1146863,124,1248,1,Year 1,Q1,1,251.23,252.23,0,0,13
1155038,124,2126,1,Year 1,Q1,1,532.53,486,0,1,41
1171002,124,2304,1,Year 1,Q1,1,485.03,484.03,0,0,13
1176176,124,2581,1,Year 1,Q1,1,611.13,581.03,1,1,296
1187763,124,1198,1,Year 1,Q1,1,214.43,183.36,0,0,284
1204960,124,2290,1,Year 1,Q1,1,296.88,296.88,0,0,269
1270635,124,2444,1,Year 1,Q1,1,627.62,626.62,0,0,28
1277471,124,2640,1,Year 1,Q1,1,281.33,282.33,0,0,26
1302198,124,2760,1,Year 1,Q1,1,243.53,242.53,0,0,13
1313262,124,1754,1,Year 1,Q1,1,291.03,291.03,0,0,863
1321387,124,2707,1,Year 1,Q1,1,193.06,192.06,0,0,622
1346961,124,1062,1,Year 1,Q1,1,184.36,184.36,0,0,405
1352378,124,1971,1,Year 1,Q1,1,324.04,260.96,1,0,728
1369748,124,1543,1,Year 1,Q1,1,485.03,485.03,0,0,41
1373238,124,1778,1,Year 1,Q1,1,179.48,179.48,0,0,257
1388716,124,1993,1,Year 1,Q1,1,133.89,133.89,0,0,392
1421951,124,1885,1,Year 1,Q1,1,133.89,134.89,0,0,419
1445086,124,2826,1,Year 1,Q1,1,309.43,310.43,0,0,297
1461688,124,1216,1,Year 1,Q1,1,456.93,455.93,0,1,13
1466128,124,2539,1,Year 1,Q1,1,133.89,134.89,0,0,269
1482500,124,1803,1,Year 1,Q1,1,190.15,141.68,0,0,216
1483792,124,1230,1,Year 1,Q1,1,321.10,322.1,0,0,823
1014384,126,2704,1,Year 1,Q1,1,280.33,244.5,0,0,176
1018463,126,1993,1,Year 1,Q1,1,135.83,134.83,0,0,593
1020778,126,2760,1,Year 1,Q1,1,242.53,241.53,0,0,42
1042897,126,1558,1,Year 1,Q1,1,611.13,581.03,1,0,175
1060498,126,1754,1,Year 1,Q1,1,266.75,266.75,0,0,377
1062382,126,2707,1,Year 1,Q1,1,194.03,195.03,0,0,1027
1074921,126,1971,1,Year 1,Q1,1,310.43,258.99,1,0,177
1076077,126,2581,1,Year 1,Q1,1,610.13,581.03,1,0,215
1101274,126,1885,1,Year 1,Q1,1,135.86,135.86,0,0,823
1139542,126,2492,1,Year 1,Q1,1,388.03,387.03,0,0,28
1156945,126,1727,1,Year 1,Q1,1,425.83,427.83,0,0,311
1184435,126,1207,1,Year 1,Q1,1,390.00,323.01,0,0,230
1205908,126,2290,1,Year 1,Q1,1,310.43,310.43,0,0,539
1218662,126,2304,1,Year 1,Q1,1,486.03,484.03,0,0,80
1220708,126,2539,1,Year 1,Q1,1,133.86,133.86,0,0,391
1221110,126,1311,1,Year 1,Q1,1,174.63,175.63,0,0,609
1252211,126,2826,1,Year 1,Q1,1,306.58,304.58,0,0,526
1255406,126,1962,1,Year 1,Q1,1,610.16,583.03,1,0,487
1255549,126,2322,1,Year 1,Q1,1,386.12,324.01,0,0,634
1280470,126,1109,1,Year 1,Q1,1,304.61,246.38,1,0,540
1328129,126,1230,1,Year 1,Q1,1,383.15,322.1,0,0,231
1334442,126,2126,1,Year 1,Q1,1,486.00,487,0,0,55
1363292,126,1062,1,Year 1,Q1,1,183.39,183.39,0,0,433
1363538,126,1543,1,Year 1,Q1,1,486.03,485.03,0,0,67
1366048,126,1902,1,Year 1,Q1,1,447.23,388.03,0,0,14
1391964,126,2640,1,Year 1,Q1,1,281.33,282.33,0,0,203
1397520,126,2139,1,Year 1,Q1,1,437.53,340.5,0,0,42
1399166,126,2444,1,Year 1,Q1,1,627.62,628.62,0,0,26
1401537,126,1803,1,Year 1,Q1,1,181.45,179.45,0,0,431
1413967,126,1248,1,Year 1,Q1,1,251.23,251.23,0,0,54
1417899,126,1445,1,Year 1,Q1,1,627.62,628.62,0,0,67
1425395,126,1525,1,Year 1,Q1,1,281.33,243.5,0,0,177
1429676,126,2306,1,Year 1,Q1,1,339.53,243.5,0,0,67
1441687,126,2631,1,Year 1,Q1,1,253.23,252.23,0,0,26
1459615,126,1770,1,Year 1,Q1,1,485.03,339.53,0,1,28
1460198,126,1198,1,Year 1,Q1,1,239.59,239.59,0,0,53
1477488,126,1878,1,Year 1,Q1,1,280.33,280.33,0,0,94
1484853,126,1778,1,Year 1,Q1,1,181.42,181.42,0,0,472
1498513,126,2577,1,Year 1,Q1,1,280.33,282.33,0,0,80
1002047,129,1558,1,Year 1,Q1,1,610.13,583.03,1,1,123
1007234,129,1062,1,Year 1,Q1,1,174.66,172.66,0,0,325
1028820,129,1230,1,Year 1,Q1,1,325.01,325.01,0,0,67
1048419,129,2139,1,Year 1,Q1,1,456.93,455.93,0,0,26
1054800,129,2444,1,Year 1,Q1,1,659.63,660.63,0,0,14
1064302,129,2306,1,Year 1,Q1,1,307.52,243.5,0,0,26
1081952,129,1962,1,Year 1,Q1,1,611.13,585.88,1,1,204
1112595,129,2826,1,Year 1,Q1,1,329.86,327.86,0,0,161
1121636,129,1878,1,Year 1,Q1,1,242.53,241.53,0,1,258
1154386,129,2760,1,Year 1,Q1,1,232.83,232.83,0,0,134
1161106,129,2539,1,Year 1,Q1,1,119.37,118.37,0,0,94
1173856,129,2631,1,Year 1,Q1,1,251.23,251.23,0,0,28
1213683,129,1885,1,Year 1,Q1,1,121.31,118.37,0,1,796
1215257,129,2304,1,Year 1,Q1,1,505.43,503.43,0,1,55
1227221,129,1525,1,Year 1,Q1,1,280.33,243.5,0,0,68
1238626,129,2704,1,Year 1,Q1,1,244.50,244.5,0,0,122
1252668,129,1971,1,Year 1,Q1,1,291.03,259.99,1,0,634
1260810,129,1207,1,Year 1,Q1,1,315.31,315.31,0,0,80
1277262,129,1445,1,Year 1,Q1,1,659.63,660.63,0,0,27
1310649,129,1247,1,Year 1,Q1,1,484.03,485.03,0,0,27
1312555,129,2640,1,Year 1,Q1,1,243.53,243.53,0,1,270
1322646,129,2581,1,Year 1,Q1,1,610.13,583.03,1,1,163
1324244,129,2290,1,Year 1,Q1,1,311.43,311.43,0,0,607
1387092,129,2126,1,Year 1,Q1,1,438.50,438.5,0,0,82
1390009,129,2577,1,Year 1,Q1,1,242.53,243.53,0,0,135
1397581,129,2867,1,Year 1,Q1,1,658.63,659.63,0,0,15
1411408,129,1778,1,Year 1,Q1,1,175.63,173.63,0,0,229
1413831,129,1902,1,Year 1,Q1,1,485.03,486.03,0,0,67
1422139,129,1727,1,Year 1,Q1,1,427.83,380.3,0,0,121
1422581,129,1993,1,Year 1,Q1,1,121.31,121.31,0,1,1041
1446468,129,2707,1,Year 1,Q1,1,224.07,185.27,0,1,744
1449966,129,1109,1,Year 1,Q1,1,293.00,293,0,0,296
1450484,129,1754,1,Year 1,Q1,1,290.03,291.03,0,0,298
1467262,129,1216,1,Year 1,Q1,1,388.03,389.03,0,0,81
1469362,129,2322,1,Year 1,Q1,1,323.07,322.07,0,0,177
1487159,129,1248,1,Year 1,Q1,1,251.23,208.61,0,0,53
1005971,13,1778,1,Year 1,Q1,1,182.36,184.36,0,0,513
1063247,13,1878,1,Year 1,Q1,1,280.33,280.33,0,0,257
1068257,13,2322,1,Year 1,Q1,1,382.24,321.1,0,0,528
1068455,13,1993,1,Year 1,Q1,1,122.28,134.86,0,1,2418
1071192,13,2826,1,Year 1,Q1,1,330.83,330.83,0,0,1404
1085541,13,1803,1,Year 1,Q1,1,157.20,157.2,0,0,944
1098091,13,1971,1,Year 1,Q1,1,322.04,259.99,1,0,541
1105491,13,2539,1,Year 1,Q1,1,133.86,133.86,0,0,474
1129923,13,1230,1,Year 1,Q1,1,390.00,320.16,0,0,337
1171094,13,1885,1,Year 1,Q1,1,122.28,135.86,0,1,2132
1174920,13,2577,1,Year 1,Q1,1,280.33,281.33,0,0,271
1183937,13,1198,1,Year 1,Q1,1,168.78,169.78,0,0,688
1191305,13,1109,1,Year 1,Q1,1,299.73,231.86,1,0,3511
1200846,13,1558,1,Year 1,Q1,1,612.13,587.82,1,0,283
1215732,13,2444,1,Year 1,Q1,1,627.62,626.62,0,0,109
1217794,13,1062,1,Year 1,Q1,1,185.33,185.33,0,0,998
1217829,13,2304,1,Year 1,Q1,1,486.03,485.03,0,0,134
1252066,13,1962,1,Year 1,Q1,1,611.13,584.97,1,0,986
1264572,13,2707,1,Year 1,Q1,1,193.09,191.09,0,0,2078
1265843,13,2492,1,Year 1,Q1,1,389.03,388.03,0,0,96
1269641,13,1207,1,Year 1,Q1,1,382.24,307.49,0,0,366
1271764,13,1847,1,Year 1,Q1,1,271.63,243.5,0,0,54
1277430,13,1248,1,Year 1,Q1,1,251.23,253.23,0,0,121
1287360,13,1438,1,Year 1,Q1,1,272.63,243.5,0,0,109
1298988,13,1727,1,Year 1,Q1,1,424.92,424.92,0,0,1067
1324629,13,2290,1,Year 1,Q1,1,281.36,279.36,0,0,1688
1345938,13,2631,1,Year 1,Q1,1,437.47,252.23,0,0,162
1373262,13,1902,1,Year 1,Q1,1,445.23,389.03,0,0,122
1383444,13,2640,1,Year 1,Q1,1,280.33,282.33,0,0,526
1393272,13,2581,1,Year 1,Q1,1,611.13,582.03,1,0,486
1405620,13,1525,1,Year 1,Q1,1,281.33,242.5,0,1,1202
1413337,13,1543,1,Year 1,Q1,1,484.03,484.03,0,0,283
1419703,13,2760,1,Year 1,Q1,1,243.53,242.53,0,0,485
1426338,13,1445,1,Year 1,Q1,1,626.62,627.62,0,0,284
1433489,13,2867,1,Year 1,Q1,1,626.62,626.62,0,0,161
1433904,13,1754,1,Year 1,Q1,1,261.90,261.9,0,0,836
1437377,13,2306,1,Year 1,Q1,1,340.53,244.44,0,1,756
1444506,13,2704,1,Year 1,Q1,1,280.33,244.5,0,1,593
1461939,13,1216,1,Year 1,Q1,1,456.93,454.93,0,0,13
1463148,13,2494,1,Year 1,Q1,1,270.63,242.5,0,0,41
1464040,13,1247,1,Year 1,Q1,1,447.23,387.03,0,0,175
1468787,13,1311,1,Year 1,Q1,1,177.54,176.54,0,0,904
1472502,13,2126,1,Year 1,Q1,1,532.53,485,0,1,122
1486384,13,2139,1,Year 1,Q1,1,437.53,337.62,0,0,123
1486750,13,1770,1,Year 1,Q1,1,486.03,364.72,0,0,150
1012623,132,1207,1,Year 1,Q1,1,388.06,323.07,0,1,297
1025523,132,2760,1,Year 1,Q1,1,242.53,241.53,0,0,258
1028078,132,1885,1,Year 1,Q1,1,134.86,135.86,0,1,1214
1028928,132,2494,1,Year 1,Q1,1,270.63,242.5,0,0,68
1032817,132,1216,1,Year 1,Q1,1,455.93,455.93,0,0,26
1042672,132,1778,1,Year 1,Q1,1,182.39,182.39,0,0,338
1058757,132,2631,1,Year 1,Q1,1,240.62,240.62,0,0,27
1059899,132,1770,1,Year 1,Q1,1,484.03,338.53,0,0,68
1063331,132,2707,1,Year 1,Q1,1,191.09,193.09,0,0,1296
1063743,132,2826,1,Year 1,Q1,1,329.83,328.83,0,0,271
1082982,132,1962,1,Year 1,Q1,1,614.01,582.03,1,1,513
1089003,132,2581,1,Year 1,Q1,1,611.13,582.03,1,1,269
1093916,132,2867,1,Year 1,Q1,1,628.62,628.62,0,0,53
1097149,132,1803,1,Year 1,Q1,1,183.36,131.95,0,0,229
1112325,132,2704,1,Year 1,Q1,1,281.33,243.5,0,1,283
1142708,132,1445,1,Year 1,Q1,1,626.62,626.62,0,0,150
1142988,132,1902,1,Year 1,Q1,1,445.23,389.03,0,0,94
1149771,132,1847,1,Year 1,Q1,1,272.63,243.5,0,0,150
1174203,132,1248,1,Year 1,Q1,1,252.23,252.23,0,0,67
1178739,132,1062,1,Year 1,Q1,1,181.39,181.39,0,0,337
1183275,132,1247,1,Year 1,Q1,1,445.23,389.03,0,0,41
1201696,132,2304,1,Year 1,Q1,1,485.03,486.03,0,0,190
1206115,132,2322,1,Year 1,Q1,1,380.27,319.13,0,1,663
1219933,132,2539,1,Year 1,Q1,1,134.83,135.83,0,0,406
1241385,132,2126,1,Year 1,Q1,1,484.03,487,0,1,136
1244412,132,1311,1,Year 1,Q1,1,202.76,202.76,0,0,256
1273054,132,1878,1,Year 1,Q1,1,281.33,282.33,0,0,81
1275693,132,2139,1,Year 1,Q1,1,436.53,339.5,0,0,69
1280615,132,2306,1,Year 1,Q1,1,242.50,243.5,0,1,391
1282974,132,1558,1,Year 1,Q1,1,611.13,589.82,1,1,284
1287084,132,1525,1,Year 1,Q1,1,280.33,244.5,0,1,485
1300921,132,2492,1,Year 1,Q1,1,389.03,389.03,0,0,14
1309352,132,1109,1,Year 1,Q1,1,290.09,246.41,1,0,2011
1316747,132,1543,1,Year 1,Q1,1,484.03,484.03,0,0,123
1318595,132,1230,1,Year 1,Q1,1,382.24,325.01,0,0,244
1341542,132,1727,1,Year 1,Q1,1,434.56,436.56,0,0,539
1348802,132,2290,1,Year 1,Q1,1,293.97,291.97,0,0,473
1363647,132,2444,1,Year 1,Q1,1,627.62,628.62,0,0,107
1372253,132,2640,1,Year 1,Q1,1,282.33,281.33,0,0,163
1411011,132,1438,1,Year 1,Q1,1,270.63,244.5,0,0,55
1434751,132,1971,1,Year 1,Q1,1,324.04,260.99,1,0,459
1438849,132,1754,1,Year 1,Q1,1,276.45,278.45,0,0,283
1483003,132,1993,1,Year 1,Q1,1,133.86,135.86,0,1,1241
1484879,132,2577,1,Year 1,Q1,1,280.33,280.33,0,0,134
1003014,137,1230,1,Year 1,Q1,1,375.39,319.13,0,0,204
1031747,137,1971,1,Year 1,Q1,1,322.04,260.99,1,0,513
1043892,137,2322,1,Year 1,Q1,1,386.06,317.25,0,1,836
1060895,137,1198,1,Year 1,Q1,1,185.30,162.05,0,0,134
1061940,137,1543,1,Year 1,Q1,1,485.03,486.03,0,0,96
1092031,137,2826,1,Year 1,Q1,1,309.43,311.43,0,0,634
1093869,137,1727,1,Year 1,Q1,1,445.23,447.23,0,0,703
1095755,137,2139,1,Year 1,Q1,1,437.53,339.5,0,0,82
1104342,137,2290,1,Year 1,Q1,1,298.82,298.82,0,0,1310
1105363,137,1902,1,Year 1,Q1,1,447.23,388.03,0,0,107
1135474,137,2707,1,Year 1,Q1,1,190.15,189.15,0,0,1309
1140586,137,1062,1,Year 1,Q1,1,184.36,183.36,0,0,960
1141015,137,1778,1,Year 1,Q1,1,181.39,183.39,0,0,325
1142980,137,1109,1,Year 1,Q1,1,283.27,245.44,1,0,2591
1183015,137,1770,1,Year 1,Q1,1,486.03,338.53,0,0,82
1186558,137,2631,1,Year 1,Q1,1,252.23,252.23,0,0,69
1189953,137,1803,1,Year 1,Q1,1,184.33,185.33,0,0,730
1218969,137,2577,1,Year 1,Q1,1,282.33,280.33,0,0,229
1241964,137,1878,1,Year 1,Q1,1,280.33,281.33,0,0,190
1245495,137,1525,1,Year 1,Q1,1,282.33,242.5,0,1,1201
1268874,137,1207,1,Year 1,Q1,1,389.00,324.04,0,1,351
1271155,137,1445,1,Year 1,Q1,1,628.62,628.62,0,0,80
1274334,137,1216,1,Year 1,Q1,1,456.93,455.93,0,0,54
1288407,137,1847,1,Year 1,Q1,1,243.50,242.5,0,0,53
1297020,137,2126,1,Year 1,Q1,1,486.00,486,0,0,53
1302886,137,1558,1,Year 1,Q1,1,611.13,583.03,1,1,202
1310707,137,2494,1,Year 1,Q1,1,271.63,243.5,0,0,150
1330655,137,1438,1,Year 1,Q1,1,272.63,243.5,0,0,82
1332996,137,2304,1,Year 1,Q1,1,486.03,484.03,0,0,231
1335499,137,2444,1,Year 1,Q1,1,628.62,626.62,0,0,55
1347768,137,2640,1,Year 1,Q1,1,281.33,282.33,0,0,459
1350092,137,2704,1,Year 1,Q1,1,281.33,244.5,0,0,540
1369707,137,2306,1,Year 1,Q1,1,326.95,243.5,0,0,269
1375822,137,1311,1,Year 1,Q1,1,151.32,153.32,0,0,744
1394995,137,1962,1,Year 1,Q1,1,611.13,581.03,1,1,580
1412897,137,2760,1,Year 1,Q1,1,242.53,241.53,0,0,80
1420096,137,1754,1,Year 1,Q1,1,282.33,281.33,0,0,769
1429179,137,1248,1,Year 1,Q1,1,251.23,251.23,0,0,134
1435125,137,1885,1,Year 1,Q1,1,135.86,135.86,0,0,1540
1457801,137,1247,1,Year 1,Q1,1,447.23,387.03,0,0,67
1458217,137,1993,1,Year 1,Q1,1,153.26,135.86,0,0,1608
1461829,137,2581,1,Year 1,Q1,1,611.13,583.03,1,1,352
1479741,137,2492,1,Year 1,Q1,1,389.03,389.03,0,0,82
1484226,137,2539,1,Year 1,Q1,1,154.26,133.86,0,1,730
1005536,139,1558,1,Year 1,Q1,1,612.13,581.03,1,1,96
1034584,139,2139,1,Year 1,Q1,1,388.03,389.03,0,0,15
1040242,139,1230,1,Year 1,Q1,1,314.34,314.34,0,0,231
1048120,139,2304,1,Year 1,Q1,1,505.43,505.43,0,0,14
1072174,139,1062,1,Year 1,Q1,1,174.63,175.63,0,0,297
1085516,139,2640,1,Year 1,Q1,1,243.53,242.53,0,0,27
1093659,139,1778,1,Year 1,Q1,1,146.50,147.5,0,0,27
1100586,139,1962,1,Year 1,Q1,1,611.13,585.94,1,1,177
1105897,139,1971,1,Year 1,Q1,1,291.06,258.99,1,0,312
1110542,139,1902,1,Year 1,Q1,1,485.03,485.03,0,0,13
1123074,139,1885,1,Year 1,Q1,1,115.46,115.46,0,0,162
1131849,139,2444,1,Year 1,Q1,1,659.63,660.63,0,0,14
1132860,139,2322,1,Year 1,Q1,1,318.19,317.19,0,0,258
1164284,139,2306,1,Year 1,Q1,1,307.52,242.5,0,0,41
1181832,139,1754,1,Year 1,Q1,1,282.33,282.33,0,0,242
1191769,139,1993,1,Year 1,Q1,1,115.43,114.49,0,1,811
1283770,139,2290,1,Year 1,Q1,1,293.91,294.91,0,0,269
1285682,139,1207,1,Year 1,Q1,1,321.10,320.1,0,0,123
1291515,139,2631,1,Year 1,Q1,1,147.50,147.5,0,0,15
1331880,139,2826,1,Year 1,Q1,1,280.36,281.36,0,0,82
1347563,139,2581,1,Year 1,Q1,1,613.07,584.91,1,1,149
1350698,139,1727,1,Year 1,Q1,1,404.55,403.55,0,0,82
1373736,139,1109,1,Year 1,Q1,1,306.58,304.58,0,0,68
1385022,139,1878,1,Year 1,Q1,1,241.53,241.53,0,0,15
1395964,139,2492,1,Year 1,Q1,1,447.23,445.23,0,0,26
1419464,139,1543,1,Year 1,Q1,1,505.43,504.43,0,0,14
1424559,139,2707,1,Year 1,Q1,1,226.07,190.12,0,1,352
1497302,139,2539,1,Year 1,Q1,1,113.55,111.55,0,0,242
1013402,14,1558,1,Year 1,Q1,1,610.13,582.03,1,0,188
1014054,14,1543,1,Year 1,Q1,1,484.03,486.03,0,0,67
1015925,14,1109,1,Year 1,Q1,1,281.30,236.74,1,0,851
1022305,14,1962,1,Year 1,Q1,1,612.13,582.03,1,1,351
1030052,14,2304,1,Year 1,Q1,1,484.03,486.03,0,0,13
1031679,14,1525,1,Year 1,Q1,1,281.33,244.5,0,0,80
1066686,14,1445,1,Year 1,Q1,1,627.62,628.62,0,0,67
1077429,14,2322,1,Year 1,Q1,1,385.09,323.07,0,1,621
1080439,14,1993,1,Year 1,Q1,1,153.29,132.89,0,1,593
1087053,14,2139,1,Year 1,Q1,1,435.53,339.5,0,0,14
1100335,14,1216,1,Year 1,Q1,1,454.93,455.93,0,0,42
1113378,14,2704,1,Year 1,Q1,1,282.33,242.5,0,1,69
1133298,14,1803,1,Year 1,Q1,1,161.05,160.05,0,0,297
1134109,14,2581,1,Year 1,Q1,1,618.89,581.03,1,1,285
1149496,14,2577,1,Year 1,Q1,1,281.33,282.33,0,0,42
1170960,14,2492,1,Year 1,Q1,1,387.03,389.03,0,0,54
1177562,14,2707,1,Year 1,Q1,1,193.09,193.09,0,0,757
1197357,14,1247,1,Year 1,Q1,1,446.23,387.03,0,0,28
1204594,14,1754,1,Year 1,Q1,1,279.42,278.42,0,0,311
1205525,14,2826,1,Year 1,Q1,1,328.83,328.83,0,0,256
1237387,14,2306,1,Year 1,Q1,1,339.53,243.5,0,0,68
1238643,14,2760,1,Year 1,Q1,1,241.53,241.53,0,0,40
1242868,14,1207,1,Year 1,Q1,1,390.00,323.07,0,1,324
1244454,14,1885,1,Year 1,Q1,1,153.29,134.83,0,1,784
1264695,14,2290,1,Year 1,Q1,1,311.43,310.43,0,0,177
1292466,14,1727,1,Year 1,Q1,1,447.23,447.23,0,0,243
1301073,14,1770,1,Year 1,Q1,1,484.03,339.53,0,0,40
1310797,14,1248,1,Year 1,Q1,1,251.23,252.23,0,0,123
1321151,14,1311,1,Year 1,Q1,1,190.18,189.18,0,0,231
1322440,14,2126,1,Year 1,Q1,1,485.00,487,0,0,55
1324057,14,2640,1,Year 1,Q1,1,280.33,282.33,0,0,13
1328942,14,1198,1,Year 1,Q1,1,256.11,204.73,0,0,149
1335380,14,2539,1,Year 1,Q1,1,155.26,133.86,0,1,431
1358546,14,1230,1,Year 1,Q1,1,380.27,318.19,0,1,377
1403186,14,2631,1,Year 1,Q1,1,247.41,247.41,0,0,53
1416384,14,1778,1,Year 1,Q1,1,185.33,184.33,0,0,243
1434602,14,1971,1,Year 1,Q1,1,324.04,261.93,1,1,555
1439697,14,1062,1,Year 1,Q1,1,182.36,183.36,0,0,256
1490643,14,1878,1,Year 1,Q1,1,282.33,282.33,0,0,68
1002573,143,2704,1,Year 1,Q1,1,243.50,244.5,0,0,229
1027172,143,2139,1,Year 1,Q1,1,454.93,455.93,0,0,27
1044793,143,1558,1,Year 1,Q1,1,612.13,583.03,1,1,26
1066555,143,1754,1,Year 1,Q1,1,292.03,291.03,0,0,256
1088475,143,1993,1,Year 1,Q1,1,122.25,117.4,0,1,472
1114341,143,1062,1,Year 1,Q1,1,174.60,174.6,0,0,68
1119402,143,2826,1,Year 1,Q1,1,329.86,328.86,0,0,203
1159619,143,2707,1,Year 1,Q1,1,231.83,193.06,0,0,244
1184234,143,1525,1,Year 1,Q1,1,244.50,242.5,0,0,123
1188657,143,2539,1,Year 1,Q1,1,118.34,120.34,0,0,270
1192496,143,1885,1,Year 1,Q1,1,122.28,119.31,0,1,404
1205337,143,1445,1,Year 1,Q1,1,659.63,660.63,0,0,53
1221782,143,1230,1,Year 1,Q1,1,318.19,319.19,0,0,69
1223908,143,2290,1,Year 1,Q1,1,311.43,309.43,0,0,621
1232206,143,1543,1,Year 1,Q1,1,504.43,504.43,0,0,69
1290449,143,2577,1,Year 1,Q1,1,243.53,243.53,0,0,149
1293156,143,1248,1,Year 1,Q1,1,253.23,227.01,0,0,14
1302420,143,1216,1,Year 1,Q1,1,389.03,387.03,0,0,28
1323985,143,2306,1,Year 1,Q1,1,340.53,242.5,0,0,175
1345152,143,1962,1,Year 1,Q1,1,611.13,584.94,1,1,177
1345678,143,1109,1,Year 1,Q1,1,311.43,310.43,0,0,324
1346378,143,1247,1,Year 1,Q1,1,484.03,484.03,0,0,13
1379508,143,2640,1,Year 1,Q1,1,243.53,242.53,0,0,324
1381259,143,2631,1,Year 1,Q1,1,252.23,253.23,0,0,28
1392443,143,2760,1,Year 1,Q1,1,233.83,232.83,0,0,161
1413513,143,2126,1,Year 1,Q1,1,436.50,438.5,0,0,41
1416255,143,1727,1,Year 1,Q1,1,425.83,426.83,0,0,298
1455807,143,1778,1,Year 1,Q1,1,171.69,172.69,0,0,121
1458616,143,1971,1,Year 1,Q1,1,291.03,258.99,1,0,568
1476040,143,1878,1,Year 1,Q1,1,241.53,243.53,0,0,188
1477616,143,1902,1,Year 1,Q1,1,484.03,484.03,0,0,15
1480326,143,2581,1,Year 1,Q1,1,610.13,583.03,1,1,80
1486566,143,2867,1,Year 1,Q1,1,660.63,658.63,0,0,96
1013436,145,2492,1,Year 1,Q1,1,446.23,445.23,0,0,27
1015752,145,1207,1,Year 1,Q1,1,320.10,321.1,0,0,392
1017452,145,1109,1,Year 1,Q1,1,293.91,293.91,0,0,539
1032578,145,1230,1,Year 1,Q1,1,317.22,318.22,0,0,419
1040823,145,1247,1,Year 1,Q1,1,485.03,486.03,0,0,41
1044570,145,1727,1,Year 1,Q1,1,426.83,426.83,0,0,312
1052423,145,1248,1,Year 1,Q1,1,238.62,128.04,0,0,68
1064445,145,1754,1,Year 1,Q1,1,291.03,290.03,0,0,297
1087724,145,1062,1,Year 1,Q1,1,172.66,172.66,0,0,485
1089587,145,1902,1,Year 1,Q1,1,486.03,484.03,0,0,53
1093354,145,2139,1,Year 1,Q1,1,454.93,456.93,0,0,40
1109028,145,2126,1,Year 1,Q1,1,438.50,438.5,0,1,96
1117413,145,2704,1,Year 1,Q1,1,242.50,244.5,0,0,350
1124555,145,1993,1,Year 1,Q1,1,120.28,120.28,0,0,2727
1130700,145,1445,1,Year 1,Q1,1,658.63,658.63,0,0,28
1133387,145,2306,1,Year 1,Q1,1,244.50,242.5,0,0,122
1149267,145,2826,1,Year 1,Q1,1,328.86,328.86,0,0,244
1154280,145,2539,1,Year 1,Q1,1,117.37,119.37,0,0,338
1154902,145,2444,1,Year 1,Q1,1,659.63,659.63,0,0,54
1155228,145,2304,1,Year 1,Q1,1,505.43,504.43,0,0,27
1193680,145,1878,1,Year 1,Q1,1,241.53,242.53,0,0,243
1199098,145,2577,1,Year 1,Q1,1,242.53,241.53,0,0,67
1223411,145,1971,1,Year 1,Q1,1,273.54,259.99,1,0,1041
1229523,145,1885,1,Year 1,Q1,1,122.25,122.25,0,0,231
1263680,145,2290,1,Year 1,Q1,1,295.88,295.88,0,0,566
1281204,145,1525,1,Year 1,Q1,1,271.66,242.5,0,0,216
1321768,145,2322,1,Year 1,Q1,1,318.19,317.19,0,0,405
1357302,145,2867,1,Year 1,Q1,1,660.63,660.63,0,0,162
1360867,145,2640,1,Year 1,Q1,1,242.53,242.53,0,0,391
1394562,145,2760,1,Year 1,Q1,1,231.83,231.83,0,0,42
1413321,145,1216,1,Year 1,Q1,1,387.03,387.03,0,1,95
1420913,145,1778,1,Year 1,Q1,1,177.57,177.57,0,0,244
1425529,145,2631,1,Year 1,Q1,1,253.23,193.03,0,0,121
1429509,145,1962,1,Year 1,Q1,1,611.13,584.97,1,1,325
1441179,145,2581,1,Year 1,Q1,1,611.13,581.03,1,1,419
1448508,145,1770,1,Year 1,Q1,1,484.03,486.03,0,0,41
1463484,145,1558,1,Year 1,Q1,1,610.13,583.03,1,1,177
1490849,145,1543,1,Year 1,Q1,1,505.43,505.43,0,0,150
